ambient_temperature,sampling_frequency,signal_strength,device_age,humidity,light_intensity,vibration_level,device_id,firmware_version,last_maintenance,dust_level,pressure,altitude,nearby_devices,packet_size,data_encryption,wind_speed,rain_intensity,cpu_cycles,memory_usage,energy_consumption
17.64493820379854,31.381893739352243,-66.9732233894357,13.650541846758468,26.58108852055091,1456.718447950732,1.8673405290769653,4,v1.1,327.7929666128055,6.5586852844181,1017.4134283728732,40.972797397115954,5,533,1,3.3827988680067724,0.0,18.51545509064442,25.020570604637733,163.01691455212625
22.88738071767893,49.02505449982521,-75.96610426368298,205.6144273492378,56.65954907403279,454.4419658356323,0.5245415743935613,9,v2.1,50.08532113040696,11.645307068476804,1007.60549505401,35.40679824442249,3,543,1,4.284893695142291,3.4473909582910887,14.544132981563566,35.544001018084145,259.7809831685672
12.792051380621578,43.60717917968104,-78.76748823432925,8.652619050652675,55.47212058865214,928.0907424700875,0.19538663883012433,2,v1.0,306.24356711880677,3.1393797777894075,999.1207252527462,8.664707868961926,2,461,0,2.2692242728321013,0.0,19.583319210172363,14.068699080868885,286.3029801119839
25.005584146765376,37.28932706109213,-49.92625553856887,20.94436284500852,62.45834172168146,2922.193384701301,0.02175701326777449,2,v1.0,53.13596253190803,5.4873895507459665,1010.5009208082568,26.212460186616095,4,513,1,1.6901122271887523,0.0173352224623742,16.146059614018668,19.108795177269283,94.02858618707326
17.194890480649562,9.896776134108737,-100.65653052289744,32.43140600487615,43.15548303924031,1286.043120563056,2.21545760936184,6,v2.0,156.98252713738543,6.111889719554839,1017.5338099898436,405.3557579769845,2,668,0,4.274225525370687,0.26931879819453264,14.102050752039627,19.20692329426149,788.2561760527047
19.666450001653786,50.32099754378253,-56.84860016268604,535.6075103212879,84.8142662070254,604.1334813479909,0.4569186138926532,2,v2.1,55.82398768772542,26.563327566647306,1008.2038411396715,545.0399736827294,3,594,1,4.589134691929374,0.0,15.594590520342585,35.11385785109464,123.89439987985311
17.186347102164824,56.21842953386915,-79.3081131316849,53.93276758668052,38.904288267135094,457.0957915614902,0.12908769565923853,2,v1.0,220.654160050399,17.941198610526488,1021.1812946771615,37.77484631183371,3,345,1,1.2799156383326378,0.0,20.21174052860004,60.28314745050303,296.4604142934732
36.818225476071504,9.080942304748394,-81.25057266464681,69.65700930026912,65.47868623090817,211.37187882522883,0.3377752581075904,6,v1.2,126.1434716365101,4.326617341439755,1013.7472031912909,50.40496035079406,2,397,0,2.1811900268096096,0.0,18.63575175257632,16.640581208746298,328.80789182921677
21.892022202096527,29.806226636572404,-66.0763377390189,146.8358364455917,54.71489159284553,1411.1612881224994,0.2533674015313943,6,v2.1,164.98125273636572,11.601387044994185,1007.5109916206764,16.131383196301584,3,350,1,2.915231225638407,0.0,14.195202996649067,19.54502720679681,170.87444048659637
13.538312568352797,16.274435776259764,-92.34414418526504,101.17437815656338,38.66714167360559,119.26250108032337,1.511708385585221,8,v2.0,59.86905965268325,15.582516582150495,1019.8470162544618,51.56363784468658,2,413,0,2.581235892246382,6.8061545314850855,17.5258075880903,15.218154845231599,539.8870081608075
28.580359296825513,45.51687513810831,-82.24034607919305,184.1500444505541,33.219765700569894,63.359153269431296,0.33928787585597425,10,v1.2,172.77628457769063,1.3148442739527337,1023.7312863921046,484.55259711724767,2,509,1,4.279861270655532,0.06265339352000526,14.55011570110035,23.958668036729872,345.4589585977555
12.233250800231822,43.5761485242773,-82.73709469769489,66.6375673954078,86.95934869803612,110.74015474060569,0.33147163835710314,1,v1.0,268.7415791610928,3.880301144481591,1004.5279134616069,41.76434085704258,7,682,1,6.996049354598181,0.0,17.275539373864035,23.223294326048556,352.2546928691211
23.670908760038042,9.312222113653524,-73.32097387277642,358.19169720457523,59.290402311705016,278.2670490279325,0.7913972792601308,1,v1.2,341.08145432981695,124.11547909176105,1016.4773150861225,78.86269664681235,1,466,1,1.2312167691071108,0.0,15.271282299261129,4.187865445543056,222.0990263929438
6.322639008961795,52.74460900443659,-82.06206532241033,159.36253997065955,62.29336385571092,986.5077850534806,0.24789590389889501,7,v2.1,103.70353035719208,15.233225250017735,1001.1383358175563,27.891350662928154,4,471,1,0.44889875543157953,0.0,16.454710853191738,11.597031659214542,352.5064846067382
11.374511608812556,11.677410774702135,-45.98321971541097,51.310386417474604,74.80268213293849,1975.6592307646517,0.10940046481532323,9,v1.2,158.3936355909667,35.816591597118276,995.5847263057253,74.01186469529561,3,658,1,1.099783197557643,0.0,15.739513790129,1.726616083158363,89.16118773759744
23.574889886952988,48.03828251323834,-43.044752252530685,48.00892351276785,25.68586610198482,4909.307311430253,0.7313689642515385,7,v2.0,285.7359931634165,11.31891802809566,1004.282339743687,49.371679159577866,4,415,1,2.020338206845831,0.0,17.31906605735859,46.14014429576862,71.53736716175668
27.907732639963285,27.96184121805229,-100.32990284122096,265.2017641424699,69.9634987457745,1314.8453269623403,1.2045767130543814,4,v1.0,203.59336911319645,8.788812093493297,1014.5086789085665,56.88285329272093,2,416,1,3.418875998816457,1.9724620135230542,15.890328248920447,24.651472084185976,780.2475474547133
23.370946249519765,20.368065319930924,-61.835159428513954,115.33292343768744,31.559809630062425,157.79726550710618,0.02340234889201052,9,v1.2,270.011835238763,4.418426951352651,1018.638613001101,504.1955968036499,3,666,0,1.416851348462349,0.0,18.14386364440016,5.133790052649059,136.30957383865245
21.074813740894076,10.336116497778598,-57.12004841383638,97.13638833652861,71.83367595535191,325.3213014169076,0.9826996302111329,6,v1.2,286.5125899107684,47.57606421494868,1012.2795905493549,68.1069028227921,2,568,1,3.8018706550803314,0.32157783105902144,19.40802510118563,11.437459611464085,116.66544840121732
19.59117043528569,10.889241112651135,-61.85522196413342,141.8117952288154,29.89300701391641,141.54829286393777,0.2880050174494515,10,v1.1,267.78094535480585,12.588595908557995,1000.966759735065,58.26536277330093,3,566,0,0.7834330633202338,1.279453252709566,15.99255662913964,17.52356600998482,141.90902891721768
10.171824077060581,40.051542727353116,-79.87170239637541,82.2877413865447,78.27455899115174,122.7913103563756,0.17063529970202954,1,v2.1,347.483460313688,13.26724115710337,1021.1209184048143,26.748735156679373,2,452,1,3.6378421049924876,8.345208101509357,19.00931305076964,15.582759813062438,309.57427378458067
16.24124633284233,33.47539288888011,-73.66143343237812,17.336194198628856,67.67113825089088,838.7110130413771,0.019984271680347446,6,v2.0,267.03784312930503,36.67790012413234,1019.258074328374,2.4539984753684223,2,440,1,2.4776178102253654,2.172424388395218,14.658748679975112,17.001782714863413,227.21259024370684
18.3148898323217,8.203039877422729,-81.22411982166543,38.45094136119537,47.01232021966943,2372.1823282168116,0.11503547638556699,10,v1.0,43.50115794561885,4.88234647531418,1005.8261787024136,20.550818437918988,2,433,0,1.1321722339206377,0.0,15.5018400049229,11.726628163521616,317.09320371454044
30.456977809751326,7.649173765861186,-76.30396046738242,81.63206619442802,45.11841107318084,1153.046388125092,0.20238502554697746,6,v1.2,292.4238945468671,6.384134093590031,1017.9364692671754,63.36556338278786,3,385,0,1.6922701894925603,0.9715526333786975,16.159518516405104,19.637070721323216,253.54030616439226
24.74894631654769,5.2663239115946965,-88.14947543000764,1.8334882306748246,30.42629444891437,1612.6941946730283,0.036653354175161384,1,v1.1,32.52999717937219,19.69435188821682,1012.9437764453887,77.26352748863545,1,476,1,1.1191964504890408,1.3518587476570747,12.202126034190858,33.16716939551523,422.9011499958286
7.895678757098128,44.8822734950391,-71.72183232451826,57.509876672076075,83.28373490362816,709.4732512567449,0.10461419943756482,8,v2.1,144.9161958833107,4.424546238726338,1021.0540646720439,67.47087809362903,3,571,1,2.957418972978749,0.0,14.69597650566267,6.122277956901058,216.5945961196223
24.59267175515836,43.00104302852806,-92.54202566957605,140.97795080217944,28.29704909941687,644.9688314231468,0.6674973739401954,5,v2.0,128.15618292947633,2.0816508215984135,1002.098497826706,0.7772191705674061,3,530,0,3.484814248009414,0.5411319857200649,13.923680308383373,14.780285447100983,537.2401306275127
18.919341756669468,4.447428460419934,-73.00201831342207,17.94066147879294,53.045417197038795,2772.341811727273,0.5805537553546272,4,v1.1,57.194828749677676,13.846613629103885,1022.7847822792993,77.74602708395831,1,351,1,2.7655544935485117,0.0,17.701451211327242,43.28239861080588,222.44869894559952
16.58462399755233,34.0559344602214,-88.72872533649647,6.673714985200554,36.556291835286245,1280.0069721778555,0.734487927683553,10,v2.1,39.21212367222071,12.96686369871719,1017.4625519140939,76.06134807067974,5,586,0,5.582310543305516,1.8315460684316798,13.91899963541534,11.465217614009898,451.3476382435307
26.893410310726942,5.995893159318704,-66.89775457312894,180.8066554310224,89.74292556133182,614.9667176818,0.09031616037253164,1,v1.0,105.61903309489442,3.9656645109938937,1035.1954394467298,58.16574203339439,0,491,1,2.854899111140591,3.430265326104544,13.629428274247143,10.33200275612146,169.65678201291405
30.247996179967608,54.32100046592756,-80.19129341414336,96.04356068417756,61.00908360630888,404.33941170951545,0.021991704999391123,5,v2.0,250.53633071286515,8.284503478390537,1013.5233271244122,66.9977273722899,2,482,1,0.6113247764175563,0.0,16.8375225043721,20.788394920121732,312.55972358383286
29.45024095292959,54.51992773162782,-65.64129478188194,19.428763255373322,30.470915237370896,97.75340447813024,0.3161105926584932,1,v1.0,75.14087979565933,8.184287119062384,1012.6047774156295,38.674753728362006,1,379,1,3.443085647056417,0.0,21.038506258252582,20.97387679007847,161.80080671324205
15.28625981421889,42.19574639897468,-53.776289074528265,164.14704217711858,66.7294798335265,1720.2740087198679,0.2098718329618789,3,v2.1,354.09572443610546,5.361220735880087,998.8477143009304,37.53256350621211,3,765,1,2.3540482549808184,8.996332618108331,16.237677674056922,4.33447877070367,102.96109029443222
19.526300993190283,55.64514636492755,-46.15829595842938,107.33231851958864,89.41263120557859,185.51508215133669,0.7496936362083632,10,v1.2,1.8619623958891862,8.874440735082256,1024.7051440535083,99.73325930560867,2,473,1,2.804398144281654,0.0,13.293636620321797,21.965770147331845,82.35123402978263
24.65010745122851,48.87572879440774,-107.92006883530735,40.66447080353362,62.353029643076184,723.639026330823,0.38699075657483456,1,v1.2,207.6900974361806,37.04509745831631,1022.8635039058258,102.86341160368596,4,627,1,1.1500915589123963,0.8997556665443491,17.08370238225385,40.821432525778334,1147.5720054029953
29.804361016978874,49.88377597969591,-82.51291140810675,47.19194984905105,52.016536618933614,1014.1219951770215,1.3381326908693345,10,v1.2,203.97068949850413,7.374306508936575,1015.8903742501697,32.70340585772496,3,538,1,1.0147412916654126,0.0,17.44655011702421,26.489852189481354,332.2577810221596
18.16660609723768,34.61276318362606,-74.54629115668021,16.947028509238145,40.52890851330582,1362.8829797427827,0.031579811307260224,3,v1.0,100.11914170045003,70.13929028274886,991.8027777199931,640.8249631791786,3,130,1,2.0386046417610126,1.4875023678447847,16.312416127165253,10.125040512861549,235.32959484317948
20.514728186689464,19.057492694754377,-63.09508272427775,180.33600619195215,26.44863903801376,87.02253136074096,0.22602399273258084,2,v1.0,217.35297562599195,7.9105474195518,1027.215911297142,15.888003234483868,3,532,0,3.760084547954434,0.0,18.416156044871048,39.22368637400841,149.83486525888443
13.149320207951774,13.850147791868874,-94.75531756231794,71.13246984153105,35.97724092929213,10.743645812699672,0.25979916368859396,4,v1.0,204.8079908558845,3.8061508529963586,999.5388777384154,32.77477131979438,1,450,1,1.1045785354288113,0.0,14.257817375367233,28.78796582767511,606.6363257200386
12.430347007354634,20.30480130029682,-84.73138610200323,81.4228572265253,58.75345456954116,1224.2044094915395,0.06727420283781302,7,v1.2,251.0732011687569,58.21288010839518,1025.3502968212065,1863.101074503488,2,448,1,3.5049885332424653,0.0,16.80267748935616,33.70027006866471,371.6293598240114
28.500206579153584,38.08123037525466,-68.04464196014335,214.97946109400473,72.76499890547075,605.853180571529,0.4373535715103512,1,v2.1,318.718297456303,3.112344878874423,991.5058591448966,442.7300442503427,5,539,1,1.507275154719283,2.0719771097349655,13.707172299713015,28.688765737090023,189.83212309387898
32.84992022856658,11.186735614111537,-68.72667637709999,1.5957258992965448,81.45516231607547,199.8364833895263,0.020516448342340652,7,v1.2,36.67883191755494,1.0412706608105202,1028.1729299175959,415.75718590092544,2,666,1,3.7108782406619163,0.0,19.775792015377007,8.741567617405565,174.58959376016895
21.42391902735733,16.259773961601972,-64.33572390369861,6.926761907299745,75.55985752608693,4018.9075738748343,0.6236578906630201,6,v2.1,304.8770380412781,17.176102937210153,1006.9148728606816,20.66918897665645,2,508,0,2.179386940485732,1.2206288684051902,13.681659310243784,45.60878185551391,152.31250539818
30.028263183136193,28.6155909049324,-63.34486409667826,17.623489638299546,28.782564096069237,1567.1169870842286,0.019081080406847813,4,v2.1,7.472047945630397,91.88914132569347,1007.8639021838104,2538.720360292051,3,395,1,3.056515279207311,0.0,18.71596933779933,42.346600924755684,143.2948547768001
24.893088200381072,14.749955812952319,-64.92108350326207,3.049819080964701,74.14219195091327,863.9664893522036,1.0336460467886919,9,v2.1,22.49384837172588,4.8132731897448275,997.7210201268168,31.420949953514874,5,293,0,0.897422199012528,0.0,13.4778928788678,1.2515256905393604,141.1912831636755
16.839041963159005,35.729976513247635,-67.09517025052762,107.34012445092429,60.71231823020639,1211.0212291995545,0.03361879835885229,7,v2.0,331.25783818668964,8.448936766553656,1012.1825885271672,65.53516178913065,1,258,0,0.9051570719793947,5.405327063806541,16.915210045406834,15.366189582445125,179.94260487798627
24.891164844067312,55.46738567892346,-69.16390340010449,100.47926779054879,52.83752902533766,168.44641111923116,0.30472427259699264,10,v1.0,257.55725370973533,3.436952359634023,1020.7440220642961,20.047629884373414,0,592,0,3.189831552173363,0.0,14.227221611509353,11.776092608313261,185.10144617948686
34.304292531727754,45.13727257648446,-60.02855365413456,23.673791604918588,60.093488293045645,3276.112934751207,0.08443742447372311,10,v2.1,234.5875167857084,6.880888138224138,1014.9341848398388,50.683182878933366,1,653,0,4.924606599533596,0.0,15.686730915399721,38.949806295147596,137.1068514592867
21.71339168712039,40.319170234785865,-103.58983999846338,16.182087306256967,20.565273014074126,5617.718284107518,0.0714286550047138,5,v2.1,189.00748393823415,3.2558635136169296,1023.5228624681648,1768.5731491504655,2,422,1,1.3731908591662427,0.0,15.725046539719331,18.614380085581463,922.8082350295945
34.51714924651205,35.38056708304295,-46.83499769543148,15.745495120848913,24.741117007971877,1045.3905576657862,0.6386584378517431,2,v2.1,284.72379833287954,18.19410792124117,1011.8013112087888,375.70831234545403,2,336,1,3.697979700993878,0.0,17.41103630850938,28.68395637953401,72.94844899734213
1.042039167282045,29.78892664616683,-103.06723076320486,306.27573677846317,56.80944953510868,1103.5623242324032,0.744165851083194,1,v1.0,266.04537380690783,26.799321278340596,1014.5047624842701,15.279621389415361,4,455,0,0.5976933043013298,5.744787885794146,15.200405405412457,3.0250932670764152,926.3762396692275
28.57522003500179,12.007267718444924,-86.18742725356738,118.25522989996647,32.15334746370903,1218.946099143215,0.6719989742473098,2,v2.0,125.53276304679876,2.037454807634808,1019.6057812452128,37.61837697085461,2,551,0,5.215051874175807,0.0,16.229026677642505,23.779592239015184,400.61008716109666
22.69637654590537,53.787916870185065,-73.40141194975217,88.05106145988695,58.18786664934033,1095.9744411652837,0.2587504698178641,9,v1.0,180.7900775652952,26.610889698938866,1029.747051535372,531.103013329551,3,479,0,2.0743749927112107,0.15729321682654354,18.792965506092163,60.12763359760046,227.96674761347592
19.60794119627306,15.663624118757342,-59.91080663365236,38.93263490065657,44.794950031237065,577.2162206124846,2.3435176210478126,2,v1.2,176.0531793399938,3.1407998087098257,1019.9503411201412,-17.182973615053868,4,501,1,1.9965297927481884,0.0,16.24934055775406,77.9553202566122,136.04106829843613
22.73408621228402,6.387223777111484,-114.92900336199425,56.74721649447345,83.51884144723269,777.9999520431024,0.20773417525233973,5,v1.0,158.33209041694,10.573114923933852,1016.1030155814445,18.852639468447222,3,551,0,2.564972702983491,2.1237355933084294,14.62585127857987,53.269075173574265,1591.3867164963467
6.099448683192858,45.250895574493015,-70.42186485912751,9.365801470016818,86.47783991131176,332.29763887858127,0.14070393898307762,8,v1.0,248.85707984613003,19.056084369590952,1002.8130111029091,67.6537567360167,4,523,1,2.705830012418375,1.4812203745065569,13.992128992396792,50.99323574007509,220.3396870645806
20.242624897299905,11.361316525538816,-58.11407440876398,629.359073129939,88.58488791479637,592.1222996857754,2.8282712766408187,8,v1.1,296.05381875052893,6.201351990395404,998.0669577303727,50.83363910669339,8,689,1,7.210139264197146,0.0,16.116104674096707,51.66325228381417,132.04764079040493
24.85690057209397,22.941863972929387,-55.082228259572844,140.68459601976943,82.9256597117973,572.8842109210121,1.8921845411720155,9,v1.1,348.68108309604344,2.2386195472197095,1016.209015264304,32.236190845221614,3,549,0,5.448201887441655,0.0,15.52989965662812,4.973639939841541,106.96477169606902
33.82315235793213,2.668810769167804,-80.45994487746188,97.14154537311724,89.01235958346331,339.8746093712587,0.4480430810229891,4,v2.0,150.74976152810868,2.9542773610349466,1022.3128678082713,37.54568723356826,4,840,1,2.7704280107162362,0.0,15.784340156053469,41.85184525564592,305.9795689694416
17.85383825381082,9.087008609886436,-74.51252930432548,88.616702909247,69.43029880175533,1545.0782486369426,0.11725342125628613,10,v1.0,254.9603796513501,18.856046429975112,1019.3038018622246,50.70064252639849,4,577,1,2.450350560082976,0.0,14.292824182731543,38.41097023590236,237.1272121933928
15.532051176854498,11.219014214834813,-79.24222193338942,70.18133677855941,87.2379595930736,527.0769717654574,0.1362317975260706,7,v1.1,205.518832813946,22.425248483279308,999.9988922770524,431.2810032749545,4,617,1,5.715421291061878,0.5218434485276765,17.734589963724225,60.273019457218005,292.27803602650187
17.98594365132371,4.210197537260499,-75.89011980289126,29.76346725761142,64.9254725819779,802.3267104153953,0.36790777793461094,9,v1.0,66.04269271892058,1.5306609202987485,1013.8503015709089,11.392382722635517,0,523,1,3.020815285136239,9.292199142344282,15.064452456886022,33.92268807198384,244.9194367554334
29.323216941616593,39.742760440747865,-85.47739826092652,25.66879298782851,76.64499448200041,169.71004509806735,0.7482850333139147,7,v2.1,111.51559270466285,32.57922066133752,1012.2334561779284,-12.40733576638096,2,585,1,0.8093899428797564,1.3329003736548168,16.466013910890176,45.531161462322096,393.6997532415488
24.630008877277476,50.383459952383916,-83.33878243706377,79.7469251564161,29.23369949065972,644.2939711028866,0.04030909816933335,1,v1.1,309.94521823806025,3.5496858342423487,1008.6403179966796,64.96391719099236,2,592,1,1.8399581406777923,0.0,15.542814442239017,15.024258508910378,358.5529389698224
17.76191836986369,23.025608975590515,-63.48434616957448,7.278664578320107,67.78197113217905,1433.1986956389492,0.5818481201226837,6,v1.1,294.83868429869295,4.399946479565967,1028.7536295419022,393.1445209279355,4,466,0,0.35473272408867085,0.0,15.595593472393338,60.22969127969356,153.91704918275184
26.10613946490685,52.60001212637384,-68.02576940090887,7.738959573055048,85.17723165346817,587.9328259755922,0.05441150120099013,2,v1.1,310.8008702554482,11.65435722111353,1016.7498283676999,96.49155154001741,2,397,0,1.5559700259680636,0.0,18.295732031975422,67.72854062516284,182.51352126932937
22.776620394784324,13.587447899047465,-62.6262023861429,82.28313618537948,57.803376907293384,815.8604635931933,0.929304711946994,7,v1.0,15.525902747174227,0.8658172164722321,1000.8043334901811,93.79120978261214,5,500,1,0.7569998985283598,0.23949283819417097,14.087533449556773,43.48244886327094,143.24361315628343
29.749159924263115,20.19803499011313,-66.78978415448745,252.33820024552224,33.07737994712165,1209.6776598356244,0.3797698133068038,9,v2.1,361.3473023056027,9.837561653290859,1007.2416692753616,-12.72225280465507,3,531,1,2.1105628274539336,0.0,14.12337966941645,62.82730953248263,171.8612272380669
16.38357524898118,9.893482588838935,-59.43492098278607,245.65740490809293,56.882199250750105,492.61834453268824,2.287518903716118,7,v1.0,203.38245097437274,6.613511899632536,1013.08675739119,450.8920132096677,4,552,1,1.2726874041525469,0.0,15.558322519398342,38.688795242973065,136.11816525493055
19.378702827217854,37.61299252972092,-56.82679002767508,1.0887353389097478,69.48586958416418,435.84579172964317,0.6991475053212008,8,v1.1,184.7154207576815,13.643643506541485,992.3431455505909,40.336477540371774,3,621,0,1.092602363662636,0.0,16.463159344153706,35.14664776664029,116.99186066174441
18.86313477494274,25.772305861348105,-96.12574929799156,11.361024646677032,73.88519493681785,89.6424257881739,0.3438098997385693,2,v2.1,268.05923496480756,6.672889916328597,1024.304529852525,39.055938014664285,4,372,1,2.8557112968387344,0.5766123811409409,17.99092593680127,33.905505786784815,636.3669407178661
10.291880414943051,37.183717463672025,-82.81464475621544,87.48553905104053,56.659140695238875,872.9257200368427,0.07609630289379249,10,v1.1,48.062809845813696,21.47207188829626,1027.2344878293356,109.36255122961522,3,550,1,1.1808744198751122,0.0,15.841450761818908,9.810904847141096,361.5024348978348
